Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF02378,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SurC,SurC sRNA,Gene; sRNA;
RF02379,Bacteria+Firmicutes/Bacteria,"Bacteria (97.92%), Bacteria:Firmicutes (97.92%), unclassified sequences (2.08%)","Bacteria (100.00%), Bacteria:Firmicutes (89.58%)",csRNA,Cia-dependent small RNA csRNA1,Gene; sRNA;
RF02384,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",FasX,FasX small RNA,Gene; sRNA;
RF02385,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (90.00%), Bacteria:Firmicutes (90.00%), Eukaryota (10.00%), Eukaryota:Metazoa (10.00%)",sau-13,Staphylococcus sRNA sau-13,Gene; sRNA;
RF02386,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-19,Staphylococcus sRNA sau-19,Gene; sRNA;
RF02387,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-27,Staphylococcus sRNA sau-27,Gene; sRNA;
RF02388,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-30,Staphylococcus sRNA sau-30,Gene; sRNA;
RF02389,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-31,Staphylococcus sRNA sau-31,Gene; sRNA;
RF02390,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-41,Staphylococcus sRNA sau-41,Gene; sRNA;
RF02392,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-53,Staphylococcus sRNA sau-53,Gene; sRNA;
RF02393,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-59,Staphylococcus sRNA sau-59,Gene; sRNA;
RF02394,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-63,Staphylococcus sRNA sau-63,Gene; sRNA;
RF02395,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-66,Staphylococcus sRNA sau-66,Gene; sRNA;
RF02396,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-5949,Staphylococcus sRNA sau-5949,Gene; sRNA;
RF02397,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-5971,Staphylococcus sRNA sau-5971,Gene; sRNA;
RF02398,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-6072,Staphylococcus sRNA sau-6072,Gene; sRNA;
RF02414,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (92.86%), Bacteria:Firmicutes (85.71%), Viruses (7.14%)",rli60,Listeria sRNA rli60,Gene; sRNA;
RF02415,Bacteria+Firmicutes/Viruses,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Viruses (90.91%), Bacteria (9.09%), Bacteria:Firmicutes (9.09%)",rliG,Listeria sRNA rliG,Gene; sRNA;
RF02417,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",VR-RNA,VR-RNA,Gene; sRNA;
RF02418,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Spd-sr07,Streptococcus sRNA Spd-sr07,Gene; sRNA;
RF02419,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (82.35%)",Spd-sr37,Streptococcus sRNA Spd-sr37,Gene; sRNA;
RF02425,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (70.00%), Bacteria:Firmicutes (60.00%), Viruses (30.00%)",SpF01_sRNA,Streptococcus sRNA SpF01,Gene; sRNA;
RF02426,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF03_sRNA,Streptococcus sRNA SpF03,Gene; sRNA;
RF02427,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF10_sRNA,Streptococcus sRNA SpF10,Gene; sRNA;
RF02428,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF11_sRNA,Streptococcus sRNA SpF11,Gene; sRNA;
RF02429,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF14_sRNA,Streptococcus sRNA SpF14,Gene; sRNA;
RF02430,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF19_sRNA,Streptococcus sRNA SpF19,Gene; sRNA;
RF02431,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF22_sRNA,Streptococcus sRNA SpF22,Gene; sRNA;
RF02432,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (80.33%)",SpF25_sRNA,Streptococcus sRNA SpF25,Gene; sRNA;
RF02433,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (80.00%)",SpF36_sRNA,Streptococcus sRNA SpF36,Gene; sRNA;
RF02434,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (92.31%)","Bacteria (87.50%), Bacteria:Firmicutes (87.50%), Eukaryota (12.50%), Eukaryota:Metazoa (12.50%)",SpF39_sRNA,Streptococcus sRNA SpF39,Gene; sRNA;
RF02435,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Viruses (78.57%), Bacteria (21.43%), Bacteria:Firmicutes (14.29%), Bacteria:Actinobacteria (3.57%)",SpF41_sRNA,Streptococcus sRNA SpF41,Gene; sRNA;
RF02436,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF43_sRNA,Streptococcus sRNA SpF43,Gene; sRNA;
RF02437,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF44_sRNA,Streptococcus sRNA SpF44,Gene; sRNA;
RF02438,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF51_sRNA,Streptococcus sRNA SpF51,Gene; sRNA;
RF02439,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF56_sRNA,Streptococcus sRNA SpF56,Gene; sRNA;
RF02440,Bacteria+Firmicutes/Bacteria,"unclassified sequences (69.02%), Bacteria (30.98%), Bacteria:Firmicutes (30.49%)","Bacteria (100.00%), Bacteria:Firmicutes (54.66%), Bacteria:Bacteroidetes (0.85%), Bacteria:Proteobacteria (0.42%)",SpF59_sRNA,Streptococcus sRNA SpF59 (ldcC RNA),Gene; sRNA;
RF02441,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF61_sRNA,Streptococcus sRNA SpF61,Gene; sRNA;
RF02442,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (97.83%), Bacteria:Firmicutes (58.70%), Viruses (2.17%)",SpF66_sRNA,Streptococcus sRNA SpF66,Gene; sRNA;
RF02443,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpR08_sRNA,Streptococcus sRNA SpR08,Gene; sRNA;
RF02444,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpR10_sRNA,Streptococcus sRNA SpR10,Gene; sRNA;
RF02445,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpR14_sRNA,Streptococcus sRNA SpR14,Gene; sRNA;
RF02446,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (91.30%), Bacteria:Actinobacteria (8.70%)","Bacteria (100.00%), Bacteria:Firmicutes (77.14%), Bacteria:Actinobacteria (4.29%), Bacteria:Bacteroidetes (4.29%), Bacteria:Proteobacteria (1.43%)",SpR18_sRNA,Streptococcus sRNA SpR18,Gene; sRNA;
RF02447,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (84.21%)",SpR19_sRNA,Streptococcus sRNA SpR19,Gene; sRNA;
RF02448,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpR20_sRNA,Streptococcus sRNA SpR20,Gene; sRNA;
RF02449,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (46.43%)",ncr1015,Bacillus sRNA ncr1015,Gene; sRNA;
RF02450,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",ncr1175,Bacillus sRNA ncr1175,Gene; sRNA;
RF02451,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (50.00%)",ncr1241,Bacillus sRNA ncr1241,Gene; sRNA;
RF02452,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (96.55%)","Bacteria (100.00%), Bacteria:Firmicutes (54.41%)",ncr1575,Bacillus sRNA ncr1575,Gene; sRNA;
RF02453,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",ncr952,Bacillus sRNA ncr952,Gene; sRNA;
RF02454,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (66.67%), Bacteria:Firmicutes (66.67%), Eukaryota (33.33%), Eukaryota:Fungi (33.33%)",ncr982,Bacillus sRNA ncr982,Gene; sRNA;
RF02495,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (97.06%), Bacteria:Firmicutes (2.94%)","Bacteria (94.44%), Bacteria:Proteobacteria (88.89%), Eukaryota (5.56%), Bacteria:Firmicutes (5.56%), Eukaryota:Metazoa (5.56%)",ohsC_RNA,Oppression of Hydrophobic ORF by sRNA,Gene; antitoxin;
RF02509,Mixed,"Archaea (69.57%), Archaea:Euryarchaeota (69.57%), unclassified sequences (21.74%), Bacteria (8.70%), Bacteria:Firmicutes (8.70%)","Bacteria (53.62%), Archaea (46.38%), Archaea:Euryarchaeota (42.03%), Bacteria:Proteobacteria (23.19%), Bacteria:Firmicutes (18.84%)",PYLIS_2,Pyrrolysine insertion sequence mtbB,Cis-reg;
RF02510,Mixed/Bacteria,"Archaea (43.48%), Bacteria (43.48%), Archaea:Euryarchaeota (43.48%), Bacteria:Firmicutes (39.13%), unclassified sequences (13.04%), Bacteria:Proteobacteria (4.35%)","Bacteria (92.54%), Bacteria:Proteobacteria (45.22%), Bacteria:Firmicutes (11.19%), Archaea (6.06%), Archaea:Euryarchaeota (5.59%), Eukaryota (1.40%), Eukaryota:Metazoa (0.70%), Eukaryota:Alveolata (0.70%)",PYLIS_3,Pyrrolysine insertion sequence mttB,Cis-reg;
RF02519,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",ToxI,ToxI antitoxin,Gene; antitoxin;
RF02524,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sagA,Streptococcus sRNA sagA,Gene; sRNA;
RF02525,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC30,Streptococcus sRNA SSRC30,Gene; sRNA;
RF02526,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC34_1,Streptococcus sRNA SSRC34,Gene; sRNA;
RF02527,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC38,Streptococcus sRNA SSRC38,Gene; sRNA;
RF02528,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC41,Streptococcus sRNA SSRC41,Gene; sRNA;
RF02529,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC8_1,Streptococcus sRNA SSRC8,Gene; sRNA;
RF02541,Bacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (13.73%), Bacteria:Firmicutes (12.75%), Bacteria:Actinobacteria (3.92%), Bacteria:Bacteroidetes (3.92%), Bacteria:Cyanobacteria (0.98%)","Eukaryota (52.34%), Bacteria (47.63%), Eukaryota:Viridiplantae (32.96%), Eukaryota:Metazoa (14.17%), Bacteria:Proteobacteria (9.23%), Bacteria:Firmicutes (8.96%), Bacteria:Actinobacteria (6.04%), Eukaryota:Fungi (2.80%), Bacteria:Bacteroidetes (2.06%), Eukaryota:Stramenopiles (1.08%), Eukaryota:Alveolata (0.74%), Bacteria:Cyanobacteria (0.47%), Archaea (0.03%), Archaea:Euryarchaeota (0.02%), Viruses (0.01%), Archaea:Crenarchaeota (0.01%)",LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA,Gene; rRNA;
RF02573,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",LLnc147,Lactococcus lactis non-coding RNA 147,Gene; sRNA;
RF02576,Bacteria+Firmicutes/No Data,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",No Data,tsr1,tsr1 small RNA,Gene; sRNA;
RF02577,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (94.90%), Bacteria:Firmicutes (88.78%), Eukaryota (3.06%), Bacteria:Proteobacteria (3.06%), Viruses (2.04%), Eukaryota:Metazoa (2.04%), Bacteria:Actinobacteria (1.02%), Eukaryota:Fungi (1.02%)",tsr24,S. aureus tsr24 small RNA,Gene; sRNA;
RF02578,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (87.50%)",tsr25,S. aureus tsr25 small RNA,Gene; sRNA;
RF02579,Bacteria+Firmicutes/No Data,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",No Data,tsr26,S. aureus tsr26 small RNA,Gene; sRNA;
RF02580,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (92.31%)",tsr31,S. aureus tsr31 small RNA,Gene; sRNA;
RF02581,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",tsr32,S. aureus tsr32 small RNA,Gene; sRNA;
RF02582,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",tsr33,S. aureus tsr33 small RNA,Gene; sRNA;
RF02583,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Teg23,S. aureus Teg23 small RNA,Gene; sRNA;
RF02589,Bacteria+Firmicutes/Viruses,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Viruses (93.55%), Bacteria (6.45%), Bacteria:Firmicutes (4.84%)",Spy779816,S. pyogenes small RNA 779816,Gene; sRNA;
RF02590,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Spy1186876,S. pyogenes small RNA 1186876,Gene; sRNA;
RF02591,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Viruses (66.67%), Bacteria (33.33%), Bacteria:Firmicutes (33.33%)",Spy1786666,S. pyogenes small RNA 1786666,Gene; sRNA;
RF02592,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (98.88%), Bacteria:Firmicutes (94.38%), Viruses (1.12%), Bacteria:Actinobacteria (1.12%)",Spy392987,S. pyogenes antisense RNA 392987,Gene; antisense;
RF02616,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (91.67%)",SSRC8_2,Streptococcus sRNA 8,Gene; sRNA;
RF02617,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (80.56%)",SSRC10,Streptococcus sRNA 10,Gene; sRNA;
RF02618,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (66.67%), Bacteria:Firmicutes (66.67%), Eukaryota (33.33%), Eukaryota:Viridiplantae (33.33%)",SSRC34_2,Streptococcus sRNA 34,Gene; sRNA;
RF02634,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",EF3314_EF3315,Enterococcus sRNA EF3314_EF3315,Gene; sRNA;
RF02635,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",EF0820_EF0821,Enterococcus sRNA EF0820_EF0821,Gene; sRNA;
RF02636,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",EF1368_EF1369,Enterococcus sRNA EF1368_EF1369,Gene; sRNA;
RF02637,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",EF0408_EF0409,Enterococcus sRNA EF0408_EF0409,Gene; sRNA;
RF02638,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",EF0605_EF0606,Enterococcus sRNA EF0605_EF0606,Gene; sRNA;
RF02639,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",EF0869_EF0870,Enterococcus sRNA EF0869_EF0870,Gene; sRNA;
RF02640,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",MOSES4,S. pyogenes small RNA MOSES4,Gene; sRNA;
RF02641,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Spy490483c,S. pyogenes small RNA Spy490483c,Gene; sRNA;
RF02642,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Spy491311c,S. pyogenes small RNA Spy491311c,Gene; sRNA;
RF02643,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Spy491738,S. pyogenes small RNA Spy491738,Gene; sRNA;
RF02644,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Spy490380c,S. pyogenes small RNA Spy490380c,Gene; sRNA;
RF02660,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",icaR_3p_UTR,icaR 3'UTR,Cis-reg;
RF02661,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",icaR_5p_UTR,icaR 5' UTR,Cis-reg;
RF02662,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",BLi_r0872,Bacillus asRNA 0872,Gene; antisense;
RF02672,Bacteria+Firmicutes/Viruses,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Viruses (92.59%), Bacteria (7.41%), Bacteria:Firmicutes (7.41%)",SprX,Small pathogenicity island RNA X,Gene; sRNA;
RF02679,Bacteria/Mixed,"unclassified sequences (61.70%), Bacteria (36.17%), Bacteria:Firmicutes (29.79%), Other (2.13%), Bacteria:Proteobacteria (2.13%), Bacteria:Actinobacteria (2.13%), Bacteria:Bacteroidetes (2.13%)","Bacteria (54.84%), Viruses (40.32%), Bacteria:Firmicutes (17.74%), Eukaryota (4.84%), Bacteria:Bacteroidetes (4.84%), Eukaryota:Metazoa (4.84%)",Pistol,Pistol ribozyme,Gene; ribozyme;
RF02680,Bacteria+Firmicutes/Bacteria,"Bacteria (54.84%), Bacteria:Firmicutes (54.84%), unclassified sequences (45.16%)","Bacteria (100.00%), Bacteria:Firmicutes (36.36%), Bacteria:Proteobacteria (9.09%)",PreQ1-III,PreQ1-III (pre queuosine) riboswitch aptamer,Cis-reg; riboswitch;
RF02682,Bacteria+Firmicutes/Eukaryota+Metazoa,"Bacteria (56.25%), Bacteria:Firmicutes (54.17%), unclassified sequences (43.75%), Bacteria:Bacteroidetes (2.08%)","Eukaryota (99.08%), Eukaryota:Metazoa (96.79%), Eukaryota:Fungi (2.29%), Bacteria (0.92%), Bacteria:Firmicutes (0.47%)",HDV-F-prausnitzii,HDV ribozyme from F. prausnitzii,Gene; ribozyme;
RF02683,Bacteria,"Bacteria (71.08%), Bacteria:Firmicutes (63.86%), unclassified sequences (27.71%), Other (1.20%), Bacteria:Actinobacteria (1.20%), Bacteria:Bacteroidetes (1.20%)","Bacteria (100.00%), Bacteria:Firmicutes (56.33%), Bacteria:Actinobacteria (0.87%), Bacteria:Bacteroidetes (0.87%)",NiCo,NiCo (Nickel/Cobalt) riboswitch aptamer,Cis-reg; riboswitch;
RF02685,Bacteria+Firmicutes/Mixed,"Bacteria (56.41%), Bacteria:Firmicutes (56.41%), unclassified sequences (43.59%)","Bacteria (53.85%), Bacteria:Firmicutes (53.85%), Viruses (46.15%)",RAGATH-5,RAGATH-5 RNA,Gene; ribozyme;
RF02693,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",psm_mec_RNA,psm_mec locus RNA,Gene; sRNA;
RF02696,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Teg49,Teg49 sRNA,Gene; sRNA;
RF02822,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (98.67%), Bacteria:Firmicutes (81.42%), Viruses (0.88%), Eukaryota (0.44%), Bacteria:Proteobacteria (0.44%), Bacteria:Actinobacteria (0.44%), Eukaryota:Fungi (0.44%)",Srn266,Streptococcus RNA 266,Gene; sRNA;
RF02838,Bacteria/Mixed,"Bacteria (100.00%), Bacteria:Actinobacteria (50.00%), Bacteria:Firmicutes (25.00%), Bacteria:Bacteroidetes (25.00%)","Bacteria (50.00%), Viruses (50.00%), Bacteria:Firmicutes (25.00%)",Ref55,Enterococcus sRNA 55,Gene; sRNA;
RF02839,Bacteria/Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (50.00%), Bacteria:Actinobacteria (50.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Ref66,Enterococcus sRNA 66,Gene; antisense;
RF02840,Bacteria+Firmicutes/Bacteria,"Bacteria (79.49%), Bacteria:Firmicutes (79.49%), unclassified sequences (20.51%)","Bacteria (99.02%), Bacteria:Firmicutes (89.22%), Eukaryota (0.98%), Eukaryota:Metazoa (0.98%)",Ref68,Enterococcus sRNA 68 (Lacto-3 RNA),Gene; sRNA;
RF02841,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (75.00%), Bacteria:Firmicutes (75.00%), Eukaryota (25.00%), Eukaryota:Metazoa (25.00%)",Ref70,Enterococcus sRNA 70,Gene; sRNA;
RF02842,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (62.50%), Bacteria:Proteobacteria (25.00%)",RefA1,Enterococcus sRNA A1,Gene; sRNA;
RF02843,Bacteria/Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (66.67%), Bacteria:Actinobacteria (33.33%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",RefA5,Enterococcus sRNA A5,Gene; antisense;
RF02844,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",RefA9,Enterococcus sRNA A9,Gene; antisense;
