Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF01521,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",CC1840,caulobacter sRNA CC1840,Gene; sRNA;
RF01527,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.86%), Bacteria:Proteobacteria (52.38%), Eukaryota (7.14%), Eukaryota:Viridiplantae (4.76%), Eukaryota:Metazoa (2.38%)",CrfA,Caulobacter sRNA CrfA,Gene; sRNA;
RF01528,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (90.91%), Bacteria:Proteobacteria (54.55%), Eukaryota (9.09%), Bacteria:Actinobacteria (9.09%), Eukaryota:Metazoa (9.09%)",CC3513,caulobacter sRNA CC3513,Gene; sRNA;
RF01529,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (56.25%)",CC3552,Cauldobacter sRNA CC3552,Gene; sRNA;
RF01530,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (42.86%)",CC3664,Caulobacter sRNA CC3664,Gene; sRNA;
RF01665,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P13,Pseudomonas sRNA P13,Gene; sRNA;
RF01668,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.19%), Bacteria:Proteobacteria (53.12%), Eukaryota (6.25%), Eukaryota:Metazoa (3.12%), Viruses (1.56%), Eukaryota:Fungi (1.56%), Eukaryota:Viridiplantae (1.56%)",P10,Pseudomonas sRNA P10,Gene; sRNA;
RF01669,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.92%), Bacteria:Proteobacteria (61.22%), Eukaryota (4.08%), Eukaryota:Metazoa (4.08%)",P14,Pseudomonas sRNA P14,Gene; sRNA;
RF01670,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (80.95%), Bacteria:Proteobacteria (52.38%), Eukaryota (19.05%), Eukaryota:Metazoa (14.29%), Eukaryota:Viridiplantae (4.76%)",P17,Pseudomonas sRNA P17,Gene; sRNA;
RF01671,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",P18,Pseudomonas sRNA P18,Gene; sRNA;
RF01672,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P2,Psudomonas sRNA P2,Gene; sRNA;
RF01673,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.58%), Bacteria:Proteobacteria (54.84%), Eukaryota (2.42%), Eukaryota:Metazoa (1.61%), Eukaryota:Viridiplantae (0.81%)",PhrS,PhrS,Gene; sRNA;
RF01674,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.56%), Bacteria:Proteobacteria (54.88%), Eukaryota (2.44%), Eukaryota:Metazoa (1.22%)",P27,Pseudomonas sRNA P27,Gene; sRNA;
RF01675,Bacteria+Proteobacteria/Bacteria,"Bacteria (94.74%), Bacteria:Proteobacteria (94.74%), unclassified sequences (5.26%)","Bacteria (96.15%), Bacteria:Proteobacteria (56.92%), Eukaryota (3.85%), Eukaryota:Metazoa (3.08%), Eukaryota:Viridiplantae (0.77%)",CrcZ,Pseudomonas sRNA CrcZ,Gene; sRNA;
RF01676,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.71%), Bacteria:Proteobacteria (55.71%), Eukaryota (4.29%), Eukaryota:Metazoa (2.86%), Eukaryota:Viridiplantae (1.43%)",P31,Pseudomonas sRNA P31,Gene; sRNA;
RF01677,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P35,Pseudomonas sRNA P35,Gene; sRNA;
RF01678,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P37,Pseudomonas sRNA P37,Gene; sRNA;
RF01679,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (57.41%), Eukaryota (42.59%), Eukaryota:Metazoa (38.89%), Bacteria:Proteobacteria (35.19%), Eukaryota:Viridiplantae (3.70%)",P36,Pseudomonas sRNA P36,Gene; sRNA;
RF01680,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P5,Pseudomonas sRNA P5,Gene; sRNA;
RF01681,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (50.00%), Eukaryota (50.00%), Bacteria:Proteobacteria (25.00%), Eukaryota:Fungi (25.00%), Eukaryota:Metazoa (25.00%)",P4,Pseudomonas sRNA P4,Gene; sRNA;
RF01682,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P8,Pseudomonas sRNA P8,Gene; sRNA;
RF01683,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P6,Pseudomonas sRNA P6,Gene; sRNA;
RF01687,Bacteria,"Bacteria (80.46%), unclassified sequences (19.54%), Bacteria:Proteobacteria (1.15%)","Bacteria (98.77%), Bacteria:Proteobacteria (20.60%), Bacteria:Bacteroidetes (4.75%), Eukaryota (1.23%), Eukaryota:Alveolata (0.71%), Eukaryota:Metazoa (0.37%), Eukaryota:Viridiplantae (0.15%)",Acido-Lenti-1,Acido-Lenti-1 RNA,Gene; sRNA;
RF01695,Bacteria+Proteobacteria/Mixed,"Bacteria (87.28%), Bacteria:Proteobacteria (87.28%), unclassified sequences (9.87%), Viruses (2.63%), Other (0.22%)","Bacteria (88.70%), Bacteria:Proteobacteria (57.98%), Eukaryota (6.14%), Viruses (5.15%), Eukaryota:Metazoa (3.62%), Eukaryota:Fungi (1.83%), Eukaryota:Viridiplantae (0.59%), Bacteria:Firmicutes (0.20%), Bacteria:Actinobacteria (0.05%), Eukaryota:Alveolata (0.05%)",C4,C4 antisense RNA,Gene; antisense;
RF01707,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (99.22%), Bacteria:Firmicutes (0.78%)","Bacteria (92.41%), Bacteria:Proteobacteria (69.94%), Eukaryota (7.59%), Eukaryota:Metazoa (6.65%), Eukaryota:Fungi (0.95%), Bacteria:Firmicutes (0.32%)",JUMPstart,JUMPstart RNA,Cis-reg;
RF01712,Bacteria+Proteobacteria,"unclassified sequences (97.06%), Bacteria (2.94%), Bacteria:Proteobacteria (2.94%)","Bacteria (100.00%), Bacteria:Proteobacteria (91.67%)",Methylobacterium-1,Methylobacterium-1 RNA,Gene; sRNA;
RF01713,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (94.44%)",Moco-II,Moco-II RNA,Cis-reg;
RF01718,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (93.75%), Bacteria (6.25%), Bacteria:Proteobacteria (6.25%)","Bacteria (100.00%), Bacteria:Proteobacteria (83.33%)",Polynucleobacter-1,Polynucleobacter-1 RNA,Gene; sRNA;
RF01719,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.33%), Bacteria:Proteobacteria (56.00%), Eukaryota (2.67%), Eukaryota:Viridiplantae (1.33%), Eukaryota:Metazoa (1.33%)",Pseudomon-1,Pseudomon-1/ErsA RNA,Gene; sRNA;
RF01720,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.55%), Bacteria:Proteobacteria (60.34%), Eukaryota (3.45%), Eukaryota:Viridiplantae (3.45%)",Pseudomon-Rho,Pseudomon-Rho RNA,Cis-reg;
RF01721,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.88%), Bacteria:Proteobacteria (57.81%), Eukaryota (3.12%), Eukaryota:Viridiplantae (1.56%), Eukaryota:Metazoa (1.56%)",Pseudomon-groES,Pseudomon-groES RNA,Cis-reg;
RF01723,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.30%), Bacteria:Proteobacteria (67.57%), Eukaryota (2.70%), Eukaryota:Metazoa (2.70%)",Rhizobiales-2,Rhizobiales-2 RNA,Gene; sRNA;
RF01725,Bacteria,"unclassified sequences (91.61%), Bacteria (7.91%), Bacteria:Proteobacteria (6.24%), Bacteria:Bacteroidetes (1.20%), Other (0.48%)","Bacteria (98.94%), Bacteria:Proteobacteria (33.16%), Bacteria:Bacteroidetes (18.52%), Eukaryota (1.06%), Bacteria:Firmicutes (0.35%), Bacteria:Actinobacteria (0.35%), Eukaryota:Metazoa (0.35%), Eukaryota:Alveolata (0.35%), Eukaryota:Viridiplantae (0.18%), Eukaryota:Stramenopiles (0.18%)",SAM-I-IV,SAM-I/IV (S-adenosyl methionine) riboswitch aptamer,Cis-reg; riboswitch;
RF01727,Bacteria+Proteobacteria/Bacteria,"Bacteria (50.00%), unclassified sequences (50.00%), Bacteria:Proteobacteria (48.15%)","Bacteria (99.46%), Bacteria:Proteobacteria (57.10%), Eukaryota (0.54%), Eukaryota:Viridiplantae (0.27%), Eukaryota:Stramenopiles (0.27%)",SAM-SAH,SAM/SAH riboswitch aptamer,Cis-reg; riboswitch;
RF01728,Bacteria+Proteobacteria/Mixed,"Bacteria (95.35%), Bacteria:Proteobacteria (95.35%), unclassified sequences (4.65%)","Bacteria (75.38%), Bacteria:Proteobacteria (66.15%), Eukaryota (24.62%), Eukaryota:Metazoa (21.54%), Eukaryota:Viridiplantae (3.08%)",STAXI,STAXI RNA,Gene; sRNA;
RF01731,Bacteria,"unclassified sequences (86.67%), Bacteria (13.33%), Bacteria:Firmicutes (8.10%), Bacteria:Proteobacteria (5.24%)","Bacteria (98.28%), Bacteria:Proteobacteria (31.48%), Bacteria:Firmicutes (29.43%), Eukaryota (1.72%), Eukaryota:Metazoa (0.99%), Eukaryota:Viridiplantae (0.66%)",TwoAYGGAY,TwoAYGGAY RNA,Cis-reg;
RF01733,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (61.90%)",atoC,atoC RNA,Cis-reg;
RF01734,Mixed/Bacteria,"Bacteria (79.24%), Bacteria:Proteobacteria (39.10%), Bacteria:Firmicutes (25.61%), unclassified sequences (11.76%), Archaea (8.65%), Archaea:Euryarchaeota (7.96%), Bacteria:Actinobacteria (3.81%), Bacteria:Cyanobacteria (2.08%), Bacteria:Bacteroidetes (1.73%), Archaea:Crenarchaeota (0.69%), Other (0.35%)","Bacteria (94.89%), Bacteria:Firmicutes (20.14%), Bacteria:Proteobacteria (18.72%), Bacteria:Actinobacteria (5.32%), Bacteria:Bacteroidetes (5.19%), Archaea (3.60%), Archaea:Euryarchaeota (2.68%), Eukaryota (1.47%), Bacteria:Cyanobacteria (1.21%), Eukaryota:Viridiplantae (0.63%), Eukaryota:Metazoa (0.59%), Archaea:Crenarchaeota (0.34%), Eukaryota:Fungi (0.21%), Archaea:Thaumarchaeota (0.08%), Viruses (0.04%), Eukaryota:Alveolata (0.04%)",Fluoride,Fluoride riboswitch aptamer (crcB RNA motif),Cis-reg; riboswitch;
RF01736,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (94.44%), Bacteria:Proteobacteria (66.67%), Eukaryota (5.56%), Eukaryota:Metazoa (5.56%)",flg-Rhizobiales,flg-Rhizobiales RNA,Cis-reg;
RF01738,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (94.59%), Bacteria:Proteobacteria (67.57%), Eukaryota (5.41%), Eukaryota:Viridiplantae (2.70%), Eukaryota:Metazoa (2.70%)",gabT,gabT RNA,Cis-reg;
RF01740,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (89.66%), Bacteria:Proteobacteria (58.62%), Eukaryota (10.34%), Eukaryota:Metazoa (6.90%), Eukaryota:Viridiplantae (3.45%)",gyrA,gyrA RNA,Cis-reg;
RF01744,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (75.00%), Bacteria:Proteobacteria (75.00%), Eukaryota (25.00%), Eukaryota:Viridiplantae (25.00%)",livK,livK RNA,Cis-reg;
RF01745,Bacteria+Proteobacteria/Viruses,"unclassified sequences (98.79%), Bacteria (1.21%), Bacteria:Proteobacteria (1.21%)","Viruses (95.00%), Bacteria (5.00%)",manA,manA RNA,Cis-reg;
RF01748,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (76.85%), Bacteria:Proteobacteria (54.63%), Eukaryota (23.15%), Eukaryota:Metazoa (19.44%), Eukaryota:Fungi (1.85%), Eukaryota:Viridiplantae (1.85%)",nuoG,nuoG RNA,Cis-reg;
RF01750,Bacteria,"Bacteria (54.59%), unclassified sequences (44.32%), Bacteria:Proteobacteria (26.49%), Bacteria:Firmicutes (17.30%), Bacteria:Actinobacteria (9.19%), Other (1.08%)","Bacteria (99.79%), Bacteria:Actinobacteria (27.99%), Bacteria:Firmicutes (18.44%), Bacteria:Proteobacteria (7.57%), Eukaryota (0.21%), Eukaryota:Viridiplantae (0.12%), Bacteria:Bacteroidetes (0.06%), Eukaryota:Metazoa (0.06%), Eukaryota:Fungi (0.03%)",ZMP-ZTP,ZMP/ZTP riboswitch aptamer (pfl RNA motif),Cis-reg; riboswitch;
RF01754,Bacteria+Proteobacteria/Bacteria,"Bacteria (84.46%), Bacteria:Proteobacteria (84.46%), unclassified sequences (15.54%)","Bacteria (97.80%), Bacteria:Proteobacteria (64.40%), Eukaryota (2.20%), Eukaryota:Fungi (1.60%), Eukaryota:Viridiplantae (0.40%), Eukaryota:Metazoa (0.20%)",radC,radC RNA,Cis-reg;
RF01755,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.77%), Bacteria:Proteobacteria (58.06%), Eukaryota (3.23%), Eukaryota:Viridiplantae (1.61%), Eukaryota:Metazoa (1.61%)",rmf,rmf RNA,Cis-reg;
RF01756,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (98.59%), Bacteria:Proteobacteria (57.75%), Eukaryota (1.41%), Eukaryota:Viridiplantae (1.41%)",rne-II,rne-II RNA,Cis-reg;
RF01757,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (82.61%), Bacteria:Proteobacteria (39.13%), Eukaryota (17.39%), Eukaryota:Viridiplantae (13.04%), Bacteria:Actinobacteria (8.70%), Eukaryota:Metazoa (4.35%)",sbcD,sbcD RNA,Gene; sRNA;
RF01758,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (56.92%), Bacteria:Cyanobacteria (1.54%)",sucA-II,sucA-II RNA,Cis-reg;
RF01759,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (58.82%)",sucC,sucC RNA,Cis-reg;
RF01760,Bacteria,"Bacteria (70.21%), Bacteria:Proteobacteria (68.09%), unclassified sequences (23.40%), Other (6.38%)","Bacteria (98.88%), Bacteria:Proteobacteria (66.85%), Eukaryota (1.12%), Bacteria:Actinobacteria (0.56%), Bacteria:Bacteroidetes (0.56%), Eukaryota:Viridiplantae (0.56%), Eukaryota:Metazoa (0.56%)",traJ-II,traJ-II RNA,Cis-reg;
RF01766,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.80%), Bacteria:Proteobacteria (38.31%), Bacteria:Firmicutes (20.13%), Eukaryota (2.77%), Eukaryota:Metazoa (1.91%), Bacteria:Actinobacteria (0.91%), Eukaryota:Viridiplantae (0.57%), Viruses (0.43%), Eukaryota:Fungi (0.24%)",cspA,cspA thermoregulator,Cis-reg; thermoregulator;
RF01769,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.80%), Bacteria:Proteobacteria (68.07%), Eukaryota (4.20%), Eukaryota:Metazoa (4.20%)",greA,Enterobacteria greA leader,Cis-reg; leader;
RF01770,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.24%), Bacteria:Proteobacteria (58.97%), Eukaryota (2.41%), Eukaryota:Metazoa (2.07%), Viruses (0.34%), Eukaryota:Viridiplantae (0.34%)",rimP,Gammaprotebacteria rimP leader,Cis-reg; leader;
RF01771,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.68%), Bacteria:Proteobacteria (80.49%), Eukaryota (7.32%), Eukaryota:Fungi (2.44%), Eukaryota:Viridiplantae (2.44%), Eukaryota:Metazoa (2.44%)",rnk_leader,Enterobacteria rnk leader,Cis-reg; leader;
RF01772,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.00%), Bacteria:Proteobacteria (60.00%), Eukaryota (5.00%), Eukaryota:Viridiplantae (5.00%)",rnk_pseudo,Pseudomonas rnk leader,Cis-reg; leader;
RF01773,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (60.61%)",rpsL_pseudo,Pseudomonas rpsL leader,Cis-reg; leader;
RF01774,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (50.00%), Eukaryota (50.00%), Bacteria:Proteobacteria (50.00%), Eukaryota:Metazoa (50.00%)",rpsL_ricks,Rickettsia rpsL leader,Cis-reg; leader;
RF01775,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (81.82%), Bacteria:Proteobacteria (9.09%)",RsaOG,RNA S.aureus Orsay G,Gene; sRNA;
RF01784,Bacteria+Proteobacteria/Mixed,"unclassified sequences (75.00%), Bacteria (25.00%), Bacteria:Proteobacteria (25.00%)","Bacteria (64.00%), Eukaryota (36.00%), Eukaryota:Metazoa (32.00%), Bacteria:Proteobacteria (8.00%), Eukaryota:Viridiplantae (4.00%)",bablM,bablM sRNA,Gene; sRNA;
RF01793,Bacteria+Proteobacteria/Bacteria,"Bacteria (76.40%), Bacteria:Proteobacteria (75.28%), unclassified sequences (23.60%)","Bacteria (99.58%), Bacteria:Proteobacteria (51.62%), Eukaryota (0.42%), Eukaryota:Alveolata (0.21%), Bacteria:Actinobacteria (0.10%), Eukaryota:Viridiplantae (0.10%), Eukaryota:Metazoa (0.10%)",ffh,ffh sRNA,Gene; sRNA;
RF01794,Bacteria+Proteobacteria/Mixed,"Bacteria (96.70%), Bacteria:Proteobacteria (96.70%), Other (3.30%)","Bacteria (87.07%), Bacteria:Proteobacteria (77.29%), Eukaryota (7.89%), Eukaryota:Metazoa (7.57%), Viruses (5.05%), Bacteria:Actinobacteria (0.63%), Eukaryota:Viridiplantae (0.32%)",sok,sok antitoxin (CssrC),Gene; antitoxin;
RF01795,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (77.78%)",FourU,FourU thermometer RNA element,Cis-reg; thermoregulator;
RF01796,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.70%), Bacteria:Proteobacteria (66.93%), Eukaryota (5.51%), Eukaryota:Metazoa (4.72%), Viruses (0.79%), Eukaryota:Fungi (0.79%)",frnS,Fumarate/nitrate reductase regulator sRNA,Gene; sRNA;
RF01804,Mixed,"Bacteria (60.00%), Bacteria:Proteobacteria (60.00%), Viruses (40.00%)","Viruses (73.58%), Bacteria (22.64%), Bacteria:Proteobacteria (15.09%), Eukaryota (3.77%), Bacteria:Firmicutes (3.77%), Bacteria:Actinobacteria (1.89%), Eukaryota:Viridiplantae (1.89%), Eukaryota:Metazoa (1.89%)",Lambda_thermo,Lambda phage CIII thermoregulator element,Cis-reg; thermoregulator;
RF01808,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (60.87%)",MicX,MicX Vibrio cholerae sRNA,Gene; sRNA;
RF01809,Bacteria+Proteobacteria/Mixed,"Bacteria (95.00%), Bacteria:Proteobacteria (95.00%), unclassified sequences (5.00%)","Bacteria (85.71%), Bacteria:Proteobacteria (80.95%), Eukaryota (14.29%), Eukaryota:Metazoa (14.29%)",symR,SymR antitoxin,Gene; antitoxin;
RF01810,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (90.00%), Bacteria (10.00%), Bacteria:Proteobacteria (10.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (13.33%)",pntA,pntA sRNA,Gene; sRNA;
RF01811,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (94.12%), Bacteria:Proteobacteria (52.94%), Eukaryota (5.88%), Eukaryota:Fungi (2.94%), Eukaryota:Viridiplantae (2.94%)",PtaRNA1,Plasmid transferred anti-sense RNA,Gene; antitoxin;
RF01812,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (75.00%)",Pxr,Pxr regulatory sRNA,Gene; sRNA;
RF01813,Bacteria+Proteobacteria,"Bacteria (92.31%), Bacteria:Proteobacteria (92.31%), unclassified sequences (7.69%)","Bacteria (95.65%), Bacteria:Proteobacteria (90.22%), Eukaryota (4.35%), Eukaryota:Metazoa (4.35%)",rdlD,rdlD antitoxin,Gene; antitoxin;
RF01814,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (78.57%), Bacteria (21.43%), Bacteria:Proteobacteria (21.43%)","Bacteria (100.00%), Bacteria:Proteobacteria (11.76%)",rhtB,rhtB sRNA,Gene; sRNA;
RF01823,Bacteria+Proteobacteria/Mixed,"unclassified sequences (66.67%), Bacteria (33.33%), Bacteria:Proteobacteria (33.33%)","Eukaryota (69.81%), Eukaryota:Metazoa (56.60%), Bacteria (30.19%), Eukaryota:Viridiplantae (11.32%), Bacteria:Proteobacteria (3.77%), Eukaryota:Alveolata (1.89%)",rspL,rpsL sRNA,Gene; sRNA;
RF01826,Bacteria+Proteobacteria/Bacteria,"Bacteria (71.43%), Bacteria:Proteobacteria (71.43%), unclassified sequences (28.57%)","Bacteria (100.00%), Bacteria:Proteobacteria (24.00%)",SAM_V,SAM-V (S-adenosyl methionine) riboswitch aptamer,Cis-reg; riboswitch;
RF01827,Bacteria,"unclassified sequences (53.85%), Bacteria (46.15%), Bacteria:Proteobacteria (15.38%)","Bacteria (100.00%), Bacteria:Proteobacteria (11.11%)",SAR11_0636,SAR11_0636 sRNA,Gene; sRNA;
RF01830,Bacteria+Proteobacteria/Bacteria,"Bacteria (97.06%), Bacteria:Proteobacteria (88.24%), unclassified sequences (2.94%), Bacteria:Firmicutes (2.94%)","Bacteria (96.02%), Bacteria:Proteobacteria (81.13%), Eukaryota (3.98%), Eukaryota:Viridiplantae (1.89%), Eukaryota:Metazoa (1.47%), Bacteria:Actinobacteria (0.63%), Eukaryota:Fungi (0.42%), Bacteria:Firmicutes (0.21%)",StyR-44,Salmonella enterica Typhi npcRNA 44,Gene;
RF01832,Bacteria+Proteobacteria/Bacteria,"Bacteria (92.86%), Bacteria:Proteobacteria (92.86%), unclassified sequences (7.14%)","Bacteria (94.87%), Bacteria:Proteobacteria (82.05%), Eukaryota (5.13%), Eukaryota:Viridiplantae (2.56%), Eukaryota:Metazoa (2.56%)",ROSE_2,Repression of heat shock gene expression (ROSE) element,Cis-reg; thermoregulator;
RF01843,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",neisseria_FSE,neiserria ribosomal frameshift element,Cis-reg; frameshift_element;
RF01849,Bacteria+Proteobacteria/Bacteria,"Bacteria (91.89%), Bacteria:Proteobacteria (91.89%), unclassified sequences (8.11%)","Bacteria (96.96%), Bacteria:Proteobacteria (48.45%), Eukaryota (2.28%), Eukaryota:Metazoa (1.58%), Viruses (0.76%), Eukaryota:Viridiplantae (0.38%), Eukaryota:Alveolata (0.19%), Eukaryota:Fungi (0.13%)",alpha_tmRNA,Alphaproteobacteria transfer-messenger RNA,Gene;
RF01850,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (79.03%), Bacteria:Proteobacteria (50.00%), Viruses (17.74%), Eukaryota (3.23%), Eukaryota:Metazoa (1.61%)",beta_tmRNA,Betaproteobacteria transfer-messenger RNA,Gene;
RF01852,Mixed,"Bacteria (68.81%), Bacteria:Proteobacteria (48.62%), Eukaryota (29.36%), Eukaryota:Metazoa (25.69%), Bacteria:Firmicutes (11.93%), Bacteria:Actinobacteria (4.59%), Archaea (1.83%), Archaea:Euryarchaeota (1.83%), Eukaryota:Viridiplantae (0.92%)","Bacteria (55.11%), Eukaryota (44.32%), Eukaryota:Metazoa (33.00%), Bacteria:Proteobacteria (11.94%), Bacteria:Actinobacteria (9.02%), Bacteria:Firmicutes (8.46%), Eukaryota:Alveolata (5.01%), Eukaryota:Viridiplantae (1.41%), Eukaryota:Stramenopiles (1.08%), Eukaryota:Fungi (0.42%), Viruses (0.40%), Eukaryota:Amoebozoa (0.19%), Archaea (0.16%), Archaea:Euryarchaeota (0.12%), Bacteria:Bacteroidetes (0.12%), Bacteria:Cyanobacteria (0.02%)",tRNA-Sec,Selenocysteine transfer RNA,Gene; tRNA;
